Year,target,source,Population type,value
2013,Egypt,Chad,Refugees (incl. refugee-like situations),38.00
2013,Egypt,Tajikistan,Refugees (incl. refugee-like situations),11.00
2013,Egypt,Turkmenistan,Refugees (incl. refugee-like situations),4.00
2013,Egypt,Tunisia,Refugees (incl. refugee-like situations),1.00
2013,Egypt,Uganda,Refugees (incl. refugee-like situations),17.00
2013,Egypt,Uzbekistan,Refugees (incl. refugee-like situations),2.00
2013,Egypt,Yemen,Refugees (incl. refugee-like situations),216.00
2013,Egypt,Zimbabwe,Refugees (incl. refugee-like situations),9.00
2013,Eritrea,Ethiopia,Refugees (incl. refugee-like situations),39.00
2013,Eritrea,Sudan,Refugees (incl. refugee-like situations),57.00
2013,Eritrea,Somalia,Refugees (incl. refugee-like situations),3054.00
2013,Eritrea,South Sudan,Refugees (incl. refugee-like situations),16.00
2013,Spain,Afghanistan,Refugees (incl. refugee-like situations),114.00
2013,Spain,Angola,Refugees (incl. refugee-like situations),12.00
2013,Spain,Albania,Refugees (incl. refugee-like situations),15.00
2013,Spain,Armenia,Refugees (incl. refugee-like situations),39.00
2013,Spain,Azerbaijan,Refugees (incl. refugee-like situations),40.00
2013,Spain,Burundi,Refugees (incl. refugee-like situations),3.00
2013,Spain,Burkina Faso,Refugees (incl. refugee-like situations),5.00
2013,Spain,Bangladesh,Refugees (incl. refugee-like situations),13.00
2013,Spain,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),1.00
2013,Spain,Belarus,Refugees (incl. refugee-like situations),19.00
2013,Spain,Bolivia (Plurinational State of),Refugees (incl. refugee-like situations),7.00
2013,Spain,Bhutan,Refugees (incl. refugee-like situations),2.00
2013,Spain,Central African Rep.,Refugees (incl. refugee-like situations),1.00
2013,Spain,China,Refugees (incl. refugee-like situations),9.00
2013,Spain,C̫te d'Ivoire,Refugees (incl. refugee-like situations),260.00
2013,Spain,Cameroon,Refugees (incl. refugee-like situations),23.00
2013,Spain,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),89.00
2013,Spain,Congo,Refugees (incl. refugee-like situations),12.00
2013,Spain,Colombia,Refugees (incl. refugee-like situations),497.00
2013,Spain,Cuba,Refugees (incl. refugee-like situations),957.00
2013,Spain,Algeria,Refugees (incl. refugee-like situations),39.00
2013,Spain,Ecuador,Refugees (incl. refugee-like situations),4.00
2013,Spain,Egypt,Refugees (incl. refugee-like situations),13.00
2013,Spain,Eritrea,Refugees (incl. refugee-like situations),41.00
2013,Spain,Western Sahara,Refugees (incl. refugee-like situations),9.00
2013,Spain,Ethiopia,Refugees (incl. refugee-like situations),75.00
2013,Spain,Gabon,Refugees (incl. refugee-like situations),3.00
2013,Spain,Georgia,Refugees (incl. refugee-like situations),17.00
2013,Spain,Ghana,Refugees (incl. refugee-like situations),1.00
2013,Spain,Guinea,Refugees (incl. refugee-like situations),5.00
2013,Spain,Gambia,Refugees (incl. refugee-like situations),8.00
2013,Spain,Equatorial Guinea,Refugees (incl. refugee-like situations),93.00
2013,Spain,Guatemala,Refugees (incl. refugee-like situations),9.00
2013,Spain,Honduras,Refugees (incl. refugee-like situations),20.00
2013,Spain,Haiti,Refugees (incl. refugee-like situations),21.00
2013,Spain,India,Refugees (incl. refugee-like situations),4.00
2013,Spain,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),56.00
2013,Spain,Iraq,Refugees (incl. refugee-like situations),245.00
2013,Spain,Israel,Refugees (incl. refugee-like situations),1.00
2013,Spain,Jordan,Refugees (incl. refugee-like situations),23.00
2013,Spain,Kazakhstan,Refugees (incl. refugee-like situations),9.00
2013,Spain,Kyrgyzstan,Refugees (incl. refugee-like situations),4.00
2013,Spain,Lebanon,Refugees (incl. refugee-like situations),1.00
2013,Spain,Liberia,Refugees (incl. refugee-like situations),14.00
2013,Spain,Libya,Refugees (incl. refugee-like situations),3.00
2013,Spain,Sri Lanka,Refugees (incl. refugee-like situations),85.00
2013,Spain,Morocco,Refugees (incl. refugee-like situations),36.00
2013,Spain,Rep. of Moldova,Refugees (incl. refugee-like situations),3.00
2013,Spain,Mexico,Refugees (incl. refugee-like situations),8.00
2013,Spain,Mali,Refugees (incl. refugee-like situations),1.00
2013,Spain,Myanmar,Refugees (incl. refugee-like situations),1.00
2013,Spain,Mozambique,Refugees (incl. refugee-like situations),1.00
2013,Spain,Mauritania,Refugees (incl. refugee-like situations),4.00
2013,Spain,Mauritius,Refugees (incl. refugee-like situations),2.00
2013,Spain,Nigeria,Refugees (incl. refugee-like situations),22.00
2013,Spain,Nicaragua,Refugees (incl. refugee-like situations),11.00
2013,Spain,Nepal,Refugees (incl. refugee-like situations),6.00
2013,Spain,Pakistan,Refugees (incl. refugee-like situations),184.00
2013,Spain,Peru,Refugees (incl. refugee-like situations),3.00
2013,Spain,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),1.00
2013,Spain,Palestinian,Refugees (incl. refugee-like situations),372.00
2013,Spain,Romania,Refugees (incl. refugee-like situations),4.00
2013,Spain,Russian Federation,Refugees (incl. refugee-like situations),204.00
2013,Spain,Rwanda,Refugees (incl. refugee-like situations),14.00
2013,Spain,Sudan,Refugees (incl. refugee-like situations),44.00
2013,Spain,Senegal,Refugees (incl. refugee-like situations),4.00
2013,Spain,Sierra Leone,Refugees (incl. refugee-like situations),19.00
2013,Spain,El Salvador,Refugees (incl. refugee-like situations),3.00
2013,Spain,Somalia,Refugees (incl. refugee-like situations),284.00
2013,Spain,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),12.00
2013,Spain,Syrian Arab Rep.,Refugees (incl. refugee-like situations),180.00
2013,Spain,Togo,Refugees (incl. refugee-like situations),15.00
2013,Spain,Tunisia,Refugees (incl. refugee-like situations),5.00
2013,Spain,Turkey,Refugees (incl. refugee-like situations),8.00
2013,Spain,Ukraine,Refugees (incl. refugee-like situations),6.00
2013,Spain,Uzbekistan,Refugees (incl. refugee-like situations),9.00
2013,Spain,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),45.00
2013,Spain,Viet Nam,Refugees (incl. refugee-like situations),4.00
2013,Spain,Stateless,Refugees (incl. refugee-like situations),108.00
2013,Spain,Various/Unknown,Refugees (incl. refugee-like situations),86.00
2013,Spain,Yemen,Refugees (incl. refugee-like situations),5.00
2013,Spain,Zimbabwe,Refugees (incl. refugee-like situations),2.00
2013,Estonia,Afghanistan,Refugees (incl. refugee-like situations),15.00
2013,Estonia,Armenia,Refugees (incl. refugee-like situations),2.00
2013,Estonia,Bangladesh,Refugees (incl. refugee-like situations),1.00
2013,Estonia,Belarus,Refugees (incl. refugee-like situations),7.00
2013,Estonia,C̫te d'Ivoire,Refugees (incl. refugee-like situations),2.00
2013,Estonia,Algeria,Refugees (incl. refugee-like situations),2.00
2013,Estonia,Georgia,Refugees (incl. refugee-like situations),3.00
2013,Estonia,Iraq,Refugees (incl. refugee-like situations),1.00
2013,Estonia,Sri Lanka,Refugees (incl. refugee-like situations),7.00
2013,Estonia,Pakistan,Refugees (incl. refugee-like situations),2.00
2013,Estonia,Palestinian,Refugees (incl. refugee-like situations),1.00
2013,Estonia,Russian Federation,Refugees (incl. refugee-like situations),13.00
2013,Estonia,Sudan,Refugees (incl. refugee-like situations),1.00
2013,Estonia,Somalia,Refugees (incl. refugee-like situations),4.00
2013,Estonia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2.00
2013,Estonia,Tajikistan,Refugees (incl. refugee-like situations),1.00
2013,Estonia,Turkmenistan,Refugees (incl. refugee-like situations),2.00
2013,Estonia,Turkey,Refugees (incl. refugee-like situations),2.00
2013,Estonia,Uganda,Refugees (incl. refugee-like situations),1.00
2013,Estonia,Stateless,Refugees (incl. refugee-like situations),1.00
2013,Ethiopia,Afghanistan,Refugees (incl. refugee-like situations),1.00
2013,Ethiopia,Burundi,Refugees (incl. refugee-like situations),59.00
2013,Ethiopia,C̫te d'Ivoire,Refugees (incl. refugee-like situations),3.00
2013,Ethiopia,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),516.00
2013,Ethiopia,Djibouti,Refugees (incl. refugee-like situations),75.00
2013,Ethiopia,Egypt,Refugees (incl. refugee-like situations),1.00
2013,Ethiopia,Eritrea,Refugees (incl. refugee-like situations),84377.00
2013,Ethiopia,Iraq,Refugees (incl. refugee-like situations),2.00
2013,Ethiopia,Kenya,Refugees (incl. refugee-like situations),2894.00
2013,Ethiopia,Nigeria,Refugees (incl. refugee-like situations),3.00
2013,Ethiopia,Rwanda,Refugees (incl. refugee-like situations),11.00
2013,Ethiopia,Sudan,Refugees (incl. refugee-like situations),33582.00
2013,Ethiopia,Somalia,Refugees (incl. refugee-like situations),240825.00
2013,Ethiopia,South Sudan,Refugees (incl. refugee-like situations),71506.00
2013,Ethiopia,Chad,Refugees (incl. refugee-like situations),1.00
2013,Ethiopia,United Rep. of Tanzania,Refugees (incl. refugee-like situations),2.00
2013,Ethiopia,Uganda,Refugees (incl. refugee-like situations),20.00
2013,Ethiopia,Yemen,Refugees (incl. refugee-like situations),58.00
2013,Finland,Afghanistan,Refugees (incl. refugee-like situations),1357.00
2013,Finland,Angola,Refugees (incl. refugee-like situations),216.00
2013,Finland,Albania,Refugees (incl. refugee-like situations),8.00
2013,Finland,Armenia,Refugees (incl. refugee-like situations),5.00
2013,Finland,Azerbaijan,Refugees (incl. refugee-like situations),39.00
2013,Finland,Burundi,Refugees (incl. refugee-like situations),2.00
2013,Finland,Bangladesh,Refugees (incl. refugee-like situations),23.00
2013,Finland,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),36.00
2013,Finland,Belarus,Refugees (incl. refugee-like situations),10.00
2013,Finland,Bolivia (Plurinational State of),Refugees (incl. refugee-like situations),2.00
2013,Finland,Brazil,Refugees (incl. refugee-like situations),2.00
2013,Finland,China,Refugees (incl. refugee-like situations),95.00
2013,Finland,C̫te d'Ivoire,Refugees (incl. refugee-like situations),14.00
2013,Finland,Cameroon,Refugees (incl. refugee-like situations),58.00
2013,Finland,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),196.00
2013,Finland,Congo,Refugees (incl. refugee-like situations),12.00
2013,Finland,Colombia,Refugees (incl. refugee-like situations),1.00
2013,Finland,Cuba,Refugees (incl. refugee-like situations),6.00
2013,Finland,Djibouti,Refugees (incl. refugee-like situations),1.00
2013,Finland,Algeria,Refugees (incl. refugee-like situations),20.00
2013,Finland,Ecuador,Refugees (incl. refugee-like situations),3.00
2013,Finland,Egypt,Refugees (incl. refugee-like situations),1.00
2013,Finland,Eritrea,Refugees (incl. refugee-like situations),23.00
2013,Finland,Ethiopia,Refugees (incl. refugee-like situations),82.00
2013,Finland,Georgia,Refugees (incl. refugee-like situations),4.00
2013,Finland,Ghana,Refugees (incl. refugee-like situations),41.00
2013,Finland,Guinea,Refugees (incl. refugee-like situations),23.00
2013,Finland,Gambia,Refugees (incl. refugee-like situations),18.00
2013,Finland,Guinea-Bissau,Refugees (incl. refugee-like situations),1.00
2013,Finland,Guatemala,Refugees (incl. refugee-like situations),4.00
2013,Finland,Honduras,Refugees (incl. refugee-like situations),4.00
2013,Finland,Croatia,Refugees (incl. refugee-like situations),10.00
2013,Finland,India,Refugees (incl. refugee-like situations),11.00
2013,Finland,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),509.00
2013,Finland,Iraq,Refugees (incl. refugee-like situations),3448.00
2013,Finland,Israel,Refugees (incl. refugee-like situations),2.00
2013,Finland,Jordan,Refugees (incl. refugee-like situations),5.00
2013,Finland,Kazakhstan,Refugees (incl. refugee-like situations),7.00
2013,Finland,Kenya,Refugees (incl. refugee-like situations),7.00
2013,Finland,Kyrgyzstan,Refugees (incl. refugee-like situations),21.00
2013,Finland,Cambodia,Refugees (incl. refugee-like situations),3.00
2013,Finland,Lebanon,Refugees (incl. refugee-like situations),12.00
2013,Finland,Liberia,Refugees (incl. refugee-like situations),4.00
2013,Finland,Libya,Refugees (incl. refugee-like situations),11.00
2013,Finland,Sri Lanka,Refugees (incl. refugee-like situations),99.00
2013,Finland,Latvia,Refugees (incl. refugee-like situations),7.00
2013,Finland,Morocco,Refugees (incl. refugee-like situations),11.00
2013,Finland,Rep. of Moldova,Refugees (incl. refugee-like situations),9.00
2013,Finland,The former Yugoslav Republic of Macedonia,Refugees (incl. refugee-like situations),6.00
2013,Finland,Myanmar,Refugees (incl. refugee-like situations),14.00
2013,Finland,Mongolia,Refugees (incl. refugee-like situations),1.00
2013,Finland,Mozambique,Refugees (incl. refugee-like situations),1.00
2013,Finland,Mauritania,Refugees (incl. refugee-like situations),5.00
2013,Finland,Malawi,Refugees (incl. refugee-like situations),4.00
2013,Finland,Niger,Refugees (incl. refugee-like situations),2.00
2013,Finland,Nigeria,Refugees (incl. refugee-like situations),115.00
2013,Finland,Nepal,Refugees (incl. refugee-like situations),5.00
2013,Finland,Pakistan,Refugees (incl. refugee-like situations),33.00
2013,Finland,Romania,Refugees (incl. refugee-like situations),1.00
2013,Finland,Russian Federation,Refugees (incl. refugee-like situations),672.00
2013,Finland,Rwanda,Refugees (incl. refugee-like situations),25.00
2013,Finland,Sudan,Refugees (incl. refugee-like situations),15.00
2013,Finland,Senegal,Refugees (incl. refugee-like situations),3.00
2013,Finland,Sierra Leone,Refugees (incl. refugee-like situations),16.00
2013,Finland,Somalia,Refugees (incl. refugee-like situations),2744.00
2013,Finland,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),276.00
2013,Finland,South Sudan,Refugees (incl. refugee-like situations),1.00
2013,Finland,Syrian Arab Rep.,Refugees (incl. refugee-like situations),352.00
2013,Finland,Chad,Refugees (incl. refugee-like situations),1.00
2013,Finland,Togo,Refugees (incl. refugee-like situations),6.00
2013,Finland,Tajikistan,Refugees (incl. refugee-like situations),11.00
2013,Finland,Turkmenistan,Refugees (incl. refugee-like situations),2.00
2013,Finland,Tunisia,Refugees (incl. refugee-like situations),1.00
2013,Finland,Turkey,Refugees (incl. refugee-like situations),180.00
2013,Finland,United Rep. of Tanzania,Refugees (incl. refugee-like situations),5.00
2013,Finland,Uganda,Refugees (incl. refugee-like situations),9.00
2013,Finland,Ukraine,Refugees (incl. refugee-like situations),4.00
2013,Finland,Uzbekistan,Refugees (incl. refugee-like situations),14.00
2013,Finland,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),5.00
2013,Finland,Viet Nam,Refugees (incl. refugee-like situations),3.00
2013,Finland,Stateless,Refugees (incl. refugee-like situations),116.00
2013,Finland,Various/Unknown,Refugees (incl. refugee-like situations),114.00
2013,Finland,Yemen,Refugees (incl. refugee-like situations),5.00
2013,Finland,Zimbabwe,Refugees (incl. refugee-like situations),2.00
2013,Fiji,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),1.00
2013,Fiji,Eritrea,Refugees (incl. refugee-like situations),1.00
2013,Fiji,Nigeria,Refugees (incl. refugee-like situations),1.00
2013,Fiji,Pakistan,Refugees (incl. refugee-like situations),1.00
2013,Fiji,Somalia,Refugees (incl. refugee-like situations),1.00
2013,France,Afghanistan,Refugees (incl. refugee-like situations),3213.00
2013,France,Angola,Refugees (incl. refugee-like situations),3349.00
2013,France,Albania,Refugees (incl. refugee-like situations),1925.00
2013,France,Argentina,Refugees (incl. refugee-like situations),5.00
2013,France,Armenia,Refugees (incl. refugee-like situations),3919.00
2013,France,Azerbaijan,Refugees (incl. refugee-like situations),2709.00
2013,France,Burundi,Refugees (incl. refugee-like situations),361.00
2013,France,Benin,Refugees (incl. refugee-like situations),22.00
2013,France,Burkina Faso,Refugees (incl. refugee-like situations),97.00
2013,France,Bangladesh,Refugees (incl. refugee-like situations),3336.00
